token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59
387,content,0.27155638,0.0010422228,-0.055012513,0.63604355,-0.06932406,0.24450286,-0.11522647,-0.1864478,0.028475035,-0.0064613246,0.33295143,0.22376333,-0.37893802,0.03913245,0.5050192,0.17195344,-0.2536756,0.31453913,-0.10275306,-0.13394915,-0.14190282,-0.14885975,-0.30748704,-0.03211632,0.07399561,0.20010774,-0.1428663,-0.15888739,0.16995488,-0.41656798,-0.18557155,0.27190027,0.22008727,0.33077678,0.11355976,-0.0380803,0.039748237,-0.24997333,-0.026380733,-0.08575562,0.1346708,-0.08178732,0.1472583,0.24258386,-0.21951896,0.16331936,0.20590371,0.010440467,0.01855292,0.001822745,-0.1533931,-0.14040218,0.059085004,0.315891,-0.0660131,-0.15583296,-0.39134395,0.037215807,0.14923622,-0.012407965
388,content,0.22885206,0.070930965,-0.29518655,-0.07463848,-0.013933206,0.007609231,-0.030974418,-0.06709395,0.036078963,-0.15278453,0.35354322,-0.2751434,-0.13770226,0.02818769,0.1903294,-0.080166765,-0.10249671,0.10216085,0.14743143,-0.0023177834,-0.23262864,-0.27544942,0.10724432,0.052604005,-0.14336434,0.28911415,0.18328041,-0.1858194,-0.06504484,0.26948544,0.099300176,0.21362035,0.24467154,0.0718451,-0.07135105,0.3191021,-0.12481427,-0.12214138,-0.12483726,0.016725956,-0.07501636,-0.21722852,-0.19872999,0.069933236,-0.0033507652,-0.076038755,-0.20768496,0.09195814,-0.08499735,0.10080567,-0.054598887,0.113178656,0.0790116,-0.18743628,-0.22757757,0.048631176,-0.04356601,0.09653374,0.04910104,-0.13997145
389,function,-0.037827197,0.17672414,0.049597673,-0.18659133,-0.032299276,-0.03232926,-0.04448221,-0.011427513,0.3649108,0.19853254,-0.07609847,0.004341286,-0.14753217,0.08838168,-0.098187,0.097709745,0.0020756153,0.032574583,0.050143845,-0.12466663,0.14361215,0.07314093,-0.086193494,-0.0038023898,0.142318,0.112566546,0.070878014,0.1143255,0.2060672,-0.023697278,-0.06499199,-0.20572284,0.14943254,-0.11144133,0.19698386,-0.3024574,-0.026609963,-0.011158743,-0.04483868,-0.06886036,-0.038776428,0.04765183,-0.009677327,-0.013389048,-0.13617727,-0.089656234,0.12782122,-0.04970252,0.038881,0.0068672816,0.008704337,0.05407372,-0.09258719,0.016619159,-0.066679254,-0.014326095,0.15738648,-0.052131414,-0.10407758,-0.07066941
390,content,0.013011658,-0.07883242,-0.027443375,0.06267207,0.07310401,0.068916626,0.18012579,0.053361554,0.02275482,-0.1676039,0.34925857,0.25420284,-0.25953662,-0.40674117,-0.022123642,-0.04066617,-0.1871817,-0.22488119,0.044071484,0.09658803,-0.06445649,-0.23111708,-0.2928708,0.19400112,0.13892351,0.16224806,0.05101942,0.20215298,-0.015569806,-0.10175925,-0.25789273,-0.20724407,-0.1347107,0.6492388,0.1154087,-0.20754983,-0.21025875,-0.24582516,0.048848026,-0.052540377,0.12367323,-0.082289286,-0.08882163,-0.091126785,-0.08255631,0.083585165,0.346099,0.15839255,0.08461639,0.20151047,-0.14287172,-0.15245949,-0.022813782,0.049525272,0.37536377,0.041242905,-0.26874322,-0.09977892,0.09397175,-0.15201198
391,content,-0.004425181,-0.114055365,-0.35177553,-0.008194331,0.026597043,-0.06960901,-0.24151711,0.11770244,0.17633133,-0.08353882,-0.06330335,0.114984296,0.08049298,0.09301546,-0.03213037,-0.4021508,0.14050883,-0.05826385,-0.09113458,0.037763514,0.15360513,-0.06630396,0.23380993,-0.05645468,-0.33533588,0.35638446,0.25217447,0.00055849424,-0.07494107,-0.013448432,0.2712498,0.13072956,0.27886248,-0.013756028,-0.1710553,0.123490736,-0.30625442,-0.08033484,-0.12523705,-0.034449562,-0.055381678,0.023128496,-0.09413916,0.17898741,0.16482797,0.2196951,-0.06087403,0.05910588,0.10044491,-0.02694338,0.066690646,0.06042064,0.060102437,0.0072584744,-0.16403997,0.24487315,-0.34697434,0.27404502,0.12684739,-0.28123987
392,function,0.10664697,-0.023017136,-0.145908,-0.059277058,0.041345675,0.20121826,-0.19380966,-0.36736465,-0.09727694,-0.11705699,0.06551182,-0.18871734,-0.14547813,-0.12986459,0.014195599,0.07688759,-0.11827958,-0.13598195,0.09911972,0.024807345,0.0017487375,-0.025188882,0.067679115,-0.09118927,-0.20849015,-0.2421256,-0.0052549713,-0.0563844,0.078978986,0.32085845,-0.080560185,0.2288299,0.37862822,0.18198313,0.14367063,0.2459745,-0.0021115574,-0.42129478,0.09386961,-0.11997768,0.14747448,0.2015129,-0.123101704,0.0691662,-0.014931894,0.26527196,-0.07592322,-0.3578725,0.10572362,-0.0013821109,0.1890622,-0.1937425,-0.027016742,0.20378052,-0.28298387,0.11997076,-0.1778261,0.064120874,0.03637467,0.042296913
393,function,-0.026482219,0.10940824,0.066767015,-0.03420774,-0.070269674,-0.0035245991,0.09477413,0.067054786,-0.029127546,0.13303421,-0.06419943,-0.004994611,0.05229991,0.15968709,0.07939268,-0.062878266,-0.12454138,0.01702117,-0.0581298,-0.0780881,-0.15345243,0.12847945,0.043852326,-0.0695502,0.07245938,0.13586049,0.2550118,-0.14410204,0.07486483,0.002746034,-0.060665436,-0.028220067,-0.010839239,0.1663384,0.030298982,-0.23184405,-0.07644361,-0.015995054,-0.26794124,-0.044475496,0.44544637,0.06523739,-0.025311947,-0.062318582,-0.012189279,-0.037282,-0.05009099,-0.05271446,0.040315464,-0.009648544,0.033150475,-0.06409884,-0.018207204,-0.22684209,-0.20831014,0.07828723,0.18718334,0.07240806,0.057172954,0.07091072
394,content,0.35486606,0.042664524,0.08774611,0.026621804,-0.079793856,0.14256331,-0.031424947,-0.36191526,-0.20415755,0.012961552,-0.23742382,-0.34315082,-0.15532649,0.014312511,-0.17213552,0.07167896,-0.52636254,-0.27831116,-0.09956258,-0.26374316,-0.061946034,-0.27585217,0.28738338,0.16315371,0.15714341,0.0074757305,0.07991052,-0.09693615,-0.08719069,-0.056374587,0.1460818,0.4803859,-0.01305957,0.030037254,-0.085663036,-0.038654488,0.40807116,-0.34194064,0.31990036,-0.22309364,-0.2454324,0.068081915,-0.14535013,-0.08278615,0.39511988,-0.16539289,-0.36729836,-0.15573263,-0.009145022,0.28651363,0.07044362,-0.19605787,0.3665056,0.10003057,-0.25225127,0.34463364,-0.15377784,0.030532764,0.09643977,0.43295842
395,content,-0.20793904,-0.22202556,-0.029786507,-0.13240057,-0.28749153,0.08750673,-0.04303975,0.05103191,-0.02333153,0.116765425,0.24823275,0.009225674,0.091497324,0.2686038,-0.052262068,-0.077862665,0.18535519,-0.16448753,0.069170095,-0.029304268,-0.011276962,0.28492358,-0.016688114,-0.1705389,0.15922347,0.10437289,-0.086414784,-0.059300285,-0.081277564,-0.33618003,0.23301938,0.3383922,-0.10267293,-0.01925855,-0.30096567,0.15328795,0.045958187,-0.19095257,0.017069543,-0.06483876,-0.20646006,0.1499007,-0.13529536,-0.15243775,-0.15782103,0.23519462,-0.049944006,-0.18532367,0.15509869,0.114727594,-0.27769926,0.0096687395,-0.07511035,0.101976596,-0.09459555,0.24279918,-0.15430677,0.24282093,-0.011642971,0.31060833
396,content,-0.0032336216,-0.06736423,0.11005965,0.018926913,-0.2177238,-0.049972344,-0.17789687,0.019712664,-0.21511427,-0.037230536,0.165911,-0.11904805,0.1941375,0.1542724,0.11661803,-0.14624853,-0.123286806,0.26520434,0.012564792,-0.006791069,0.22304511,0.06295673,-0.19086343,-0.017697567,-0.2094609,0.21847744,-0.09333867,-0.12448113,-0.096577555,0.4023357,0.25099686,0.16425736,-0.28004953,0.065219544,-0.24622966,0.081679314,0.24087922,-0.075244114,-0.030957835,0.022867749,-0.20812339,-0.13233463,0.040608697,0.2006285,0.05560763,0.09330329,-0.083788924,-0.09448605,0.030758837,0.07362785,-0.13114846,-0.0021511302,-0.17180952,-0.046568953,-0.17812195,0.37512693,-0.047899403,-0.018699754,0.12474136,-0.07426703
397,content,-0.08096053,0.07674112,-0.045895915,0.23519598,-0.12247215,-0.090549715,-0.012399905,0.007552821,0.21029457,0.09665567,-0.00639893,0.2515999,-0.23962697,-0.15346012,0.26043996,-0.04856359,-0.24034429,0.06875508,-0.37989813,-0.15622953,-0.24568024,0.031793132,-0.01116547,0.075881995,0.021563733,0.27765527,0.12249575,-0.12121436,-0.12299284,0.079446,-0.27500525,0.38242263,0.27920258,-0.083135575,-0.044061102,0.06967279,-0.029073752,-0.10130568,-0.17198808,0.19754049,0.039467327,0.22774132,-0.1447922,0.20450084,0.112450525,0.19937716,-0.045600317,-0.23484604,-0.14954042,0.11396311,-0.04900965,-0.12878671,0.25312704,0.38262284,-0.5220439,0.2907482,-0.34123957,0.06875955,0.14459117,-0.06305528
398,content,0.15834534,-0.15472125,0.020084938,0.060023513,0.21796083,-0.2835177,0.040465597,0.07294628,0.093256794,0.15307628,-0.15778218,-0.28115693,0.02149149,-0.2926316,0.24619424,0.09848366,-0.026238326,0.30841663,-0.34554014,0.14422277,0.15483806,-0.10172062,0.16824847,0.19339082,-0.15956688,0.19891897,0.04528326,-0.082650244,-0.019412832,0.07659177,-0.4294653,-0.02973608,-0.059016287,0.14402281,0.35104716,0.47757944,-0.551175,0.14644682,0.08193592,0.28154966,0.0886538,-0.043554734,-0.26512885,0.10502925,0.048570663,0.024069559,-0.08389394,-0.04063854,-0.07240344,-0.32036284,-0.49274355,-0.16699205,0.13814126,0.14032313,-0.06400498,-0.004652268,-0.15610857,0.3344294,0.11186569,-0.40542126
399,content,0.068532646,0.091038555,-0.38018632,0.036032945,0.1823007,-0.032827985,0.09030703,-0.27487308,0.15200903,0.008002137,0.05836841,0.063428365,0.12601596,0.04280621,-0.017544776,-0.08937474,0.06334028,0.13406791,0.06414981,0.054377675,0.006749504,0.1348081,0.17726092,-0.16430871,-0.07875342,-0.22455345,0.18024085,-0.10927758,-0.11617547,-0.0034569742,-0.21143925,0.5136378,0.15616295,-0.09587609,0.34444574,0.10495704,0.009321989,-0.42598814,-0.1551134,0.17501758,-0.10165808,-0.19552709,0.2508945,-0.25033516,-0.027162794,0.00046712218,0.10933505,0.13036463,-0.068552315,-0.3242245,0.116744325,0.09821,0.13475777,0.10517511,-0.38974363,-0.06763012,-0.3698674,0.14998886,0.07145895,-0.28409812
400,content,0.11843213,-0.32162747,0.039465766,-0.16904962,-0.020829199,0.024998056,-0.05506761,-0.16637684,-0.004037788,-0.04382047,0.2581692,0.035669863,-0.18654124,0.05436751,0.07481524,0.008212178,0.015437956,-0.11713795,-0.050834723,0.09919804,0.37882254,0.14511408,0.07013021,0.027722972,-0.13220336,0.2106293,-0.030236615,0.0861667,-0.059885997,0.26084137,-0.108370595,0.2508598,0.17038463,-0.34756216,-0.08095683,0.34659714,0.014414512,-0.14647776,0.19023094,-0.0039049305,-0.17775163,0.20330288,0.019522414,-0.22934565,0.010328993,0.058918674,0.11622294,-0.17179988,0.23439789,0.03642631,0.11546734,-0.19361109,-0.24393845,-0.112382434,0.018783534,-0.13284834,-0.3478031,-0.107490644,0.10761348,0.08080304
401,content,0.2341797,-0.18328969,-0.22098766,0.010396632,-0.05333326,0.37454507,-0.24667282,0.011427903,0.2804183,0.264016,-0.30060703,-0.027377676,-0.17460333,0.115478955,0.006461359,-0.22250135,-0.12842163,-0.08730048,-0.059356805,-0.2255536,0.1452292,-0.20477316,-0.046335105,0.18272799,0.16423842,-0.5486309,-0.2898482,0.21063286,0.2541512,-0.44051516,0.05908902,0.24297693,0.35980925,0.006720577,0.05596763,0.12324604,-0.278085,0.1194248,-0.24070995,0.309292,0.25857648,0.13032833,-0.33457404,0.20763668,0.30969498,-0.029873999,0.01695567,0.18426242,0.002874343,0.05135433,-0.17430806,-0.34652597,-0.21980712,0.38985318,-0.033522308,-0.08388274,0.043303866,0.24677189,0.17629234,-0.33199513
402,content,0.028353585,0.2106962,-0.42069668,0.13343106,0.0036929203,0.16617137,0.14026013,-0.1805052,0.2120663,0.15092422,-0.055872988,-0.0843953,0.27518123,0.21701212,0.1310998,0.16648406,-0.11786984,-0.20167609,-0.21406686,-0.09478139,-0.048450638,0.052964065,0.1711212,-0.053908978,-0.03809308,0.057926595,0.08161303,0.41046283,0.011022396,0.44911113,-0.26205036,0.4466832,-0.13790639,-0.1285407,0.08129514,-0.042658273,-0.04956059,-0.25886247,0.03509629,-0.16660886,-0.17191784,-0.057403177,0.33138168,0.067173794,-0.08401845,0.19912358,-0.053038333,-0.102519825,-0.12585592,-0.12785101,-0.14210875,-0.12047233,-0.23301132,0.30289534,-0.2412843,-0.094724,-0.30628845,-0.19487584,0.17507304,-0.19237669
403,content,0.24866535,-0.064932495,0.033762407,-0.2218734,-0.08038718,0.057904813,-0.3121801,-0.40486348,0.0011356205,-0.03601752,-0.025801832,0.17423865,-0.031910706,-0.040422212,-0.07522997,0.07231825,-0.19437034,-0.048646934,0.15480353,-0.02019604,0.06146931,0.036702488,0.10168024,-0.0027565642,-0.12752558,0.17275247,0.13806352,-0.0067116353,-0.22898191,-0.15047388,0.4574023,0.29659462,0.1810683,-0.045627736,-0.04737539,0.09649325,-0.01302295,0.19214246,-0.065881,0.006253564,0.17109436,-0.07332365,-0.08406103,0.053053927,0.088472724,-0.031254817,-0.010364549,0.16418035,0.029506821,-0.031928994,0.022733754,0.24523555,-0.117413126,-0.09203783,-0.48496354,0.43378294,0.049226724,0.05687953,-0.16357511,-0.08325453
404,content,0.13242206,-0.21367338,-0.19619425,-0.11269307,-0.1619343,0.19121478,-0.1374201,-0.1956309,0.040184524,-0.16441044,-0.015614582,-0.1902067,0.018206777,0.4247282,0.2653887,-0.010849851,-0.041324694,0.034129113,-0.010448061,-0.10286826,-0.17717375,0.19357745,0.06576085,0.20074101,-0.06800753,0.30004472,-0.16102965,0.094872765,-0.17752777,-0.20600995,0.052801058,0.16626526,0.30530587,-0.14293069,-0.12365812,0.124838725,0.05737329,-0.15304455,0.3024658,-0.08559979,-0.18318994,-0.094181255,-0.084365375,-0.22543794,0.29032996,0.077561945,0.18489265,0.23721877,0.03405728,0.031829756,0.0076723755,-0.37248304,-0.019386167,0.120840915,-0.40247196,0.18759891,-0.18256046,0.302064,-0.009509857,-0.07919696
405,content,-0.03815675,-0.046073604,-0.08137229,0.015797839,-0.0075799306,-0.12502834,-0.18278323,-0.13491857,-0.0049606785,0.04983169,0.010947695,0.14743893,-0.12618569,0.3065914,-0.30679587,-0.21844617,0.011384744,0.2799999,0.20952648,0.037019655,-0.013543051,0.03933472,0.27555582,-0.17622003,0.29127857,-0.4970387,0.18715556,0.036306325,0.09564167,-0.15846692,-0.26534045,0.016300058,0.22204818,-0.020820245,0.15050642,-0.062242664,-0.06201265,0.029559357,0.4156592,0.048135296,-0.02174559,-0.15153463,0.22535145,-0.17474128,-0.05305061,-0.1156538,-0.23414627,0.051079087,-0.06810584,0.024398908,0.15916963,-0.06524833,0.004296141,-0.011726549,0.48164275,0.58727866,-0.27568105,-0.52429193,0.07791074,0.14887092
406,content,-0.023407556,-0.4174713,-0.3461197,0.1120042,-0.063765064,0.23220773,0.09778847,-0.017670797,0.27381846,-0.22976585,-0.053884994,0.2149845,0.1968418,-0.01709913,0.3423907,-0.11228914,0.38611433,0.11512697,0.052286178,-0.112090535,0.1507926,0.0045458106,0.30577746,-0.2950663,-0.035943888,0.0863261,-0.14521042,0.2080142,-0.13317457,0.32238466,-0.26269397,0.30261058,0.24625485,-0.0804395,0.07190581,0.01749711,0.030601837,-0.074772276,0.09565841,-0.005610968,-0.16428617,0.2112367,0.108624205,-0.06541346,0.063485846,-0.0007556847,0.07836302,-0.11011056,-0.33015138,-0.1868749,-0.051458344,-0.13400824,-0.121660315,-0.11708482,-0.08783019,-0.18232942,-0.37510434,-0.007931495,-0.09350999,-0.35373726
407,content,0.108665764,0.14132436,0.13504545,-0.066565216,0.014485079,-0.1151644,-0.0056189066,0.006561353,0.1513009,0.050208326,-0.20771064,0.17100874,0.14310299,-0.04353103,0.07816336,-0.10462287,0.07254663,-0.09281499,-0.1811661,-0.17666487,0.08229327,-0.13291773,-0.21368855,-0.2132894,0.18171814,0.03828745,0.03929001,-0.23722005,0.15901072,0.09186957,-0.00585568,-0.12284854,-0.028348224,0.19425566,0.29561672,-0.08189646,0.13337456,-0.021280373,0.02153146,-0.09075485,0.03241205,-0.18085052,-0.0014169622,-0.10734158,0.10428998,-0.008461414,0.030567426,0.06769904,-0.022804478,-0.052202832,-0.118951745,0.071735844,-0.04435666,0.23248293,-0.04545785,0.06407039,-0.061892197,-0.10399199,0.05235733,0.20448627
408,content,-0.11888978,0.042236067,-0.21054034,0.00032101662,-0.03665185,0.03454623,-0.09914797,-0.23169197,-0.1203714,-0.008846869,0.44942877,-0.010578546,-0.15706715,0.0288346,0.34133625,0.14359832,0.0053620813,0.07468454,0.028186092,-0.093532585,0.21294266,-0.028189281,0.1704308,0.4006088,-0.28815815,0.11517527,-0.22284052,-0.1943841,0.17509037,0.35351026,-0.09306002,0.16453025,0.039200976,0.20391013,-0.106401294,0.35810286,0.17595938,-0.23111904,-0.2756107,0.32041875,-0.11641815,0.3975529,0.0564526,-0.1059712,0.2403979,-0.06998094,-0.25817993,-0.061526548,-0.30167356,0.023340646,0.28279793,0.0519177,-0.33284074,-0.24766955,-0.07396882,-0.032780997,-0.26506272,-0.017110815,0.043770075,0.041367367
409,content,-0.07431877,0.027886173,-0.104880154,-0.0051521147,0.03767895,0.15590258,-0.11619804,-0.22933505,-0.05475363,0.02129206,0.19989213,0.12858824,0.06646474,-0.015727604,-0.024842171,0.060429536,-0.12478797,0.089090616,0.22385836,-0.21374243,0.43728688,0.12264942,-0.032203943,-0.22748806,-0.38978547,0.039938334,0.011270595,-0.055968735,0.14078456,-0.2197117,-0.14100309,0.12124591,-0.034513064,-0.24203944,0.254308,0.05801991,-0.35859606,0.08355386,-0.0041843774,-0.031078614,-0.025698556,0.36542603,0.08075359,0.13525997,0.07897523,-0.06462309,-0.24571322,0.17092326,0.2799631,-0.03294627,0.040617023,-0.3239465,-0.41945657,0.2800962,0.07077953,0.044445552,0.014217756,-0.30448508,-0.04780641,0.1883256
410,content,-0.12155766,0.21023813,-0.14937654,0.030445196,0.42511588,-0.045287564,-0.08940072,-0.042759445,0.063711055,-0.17884329,-0.04875137,0.52225333,0.07255659,0.050320778,0.07913198,-0.1500136,-0.3802528,-0.1263012,0.025479263,-0.2117984,-0.13436052,-0.027915118,0.2457926,0.2798715,0.08353377,0.04674443,-0.026537595,0.048675768,0.027992487,0.15595417,-0.31228167,0.07223425,-0.1774817,-0.11035119,0.094362095,0.15317519,0.014384989,-0.57058454,-0.077222414,0.1229617,0.0050594667,0.029284,0.39350265,0.16306032,0.29521105,-0.25178617,0.15021233,0.06524299,0.009570054,-0.26065257,-0.09734528,-0.08797128,0.028110113,0.020839406,-0.3504021,0.16212107,-0.5611326,0.057329036,0.41816303,-0.05983461
411,content,-0.015759425,-0.1801042,-0.24282114,-0.0018186538,-0.15699036,0.00027886464,-0.030223114,-0.32884923,0.1184794,-0.07893918,0.13166302,-0.38679865,0.113359556,-0.1928153,-0.31613266,0.13026081,-0.042656414,-0.064341225,0.2853221,0.07951338,0.29104677,-0.0010919073,0.43259376,-0.26380837,0.018829936,0.13574848,-0.124542154,0.033178028,-0.12951516,0.14122204,-0.11659831,0.23579307,-0.04006756,0.3264047,0.1474447,0.31914932,-0.0031760384,0.018586729,0.05294005,0.33314723,-0.14992648,0.10500298,-0.24031629,0.23679808,0.28144988,-0.061051663,0.06121307,0.34357214,-0.13003281,0.009767605,0.12622224,-0.24987908,-0.22591855,0.077069856,0.08329274,-0.019493194,-0.13441466,0.042309936,-0.17870878,0.24183135
412,content,0.20350729,0.17743833,-0.30805573,0.015016755,0.27197918,0.087258585,0.20978794,-0.17545082,0.086979315,-0.08898668,-0.07953757,-0.19489683,0.2786843,-0.030031234,0.003233455,0.11960088,-0.24248274,0.21500719,-0.20668969,-0.10662433,0.37990972,0.09552677,-0.09917156,-0.28620225,0.0044872514,-0.028540358,-0.043555666,0.029781573,0.09850188,0.016276589,-0.19949363,0.13995697,0.008039465,0.061552726,0.10922069,0.27366272,-0.25008637,0.005453595,0.50838554,-0.2114872,0.07633809,-0.10751367,-0.044860706,-0.05597668,-0.08354909,0.10111179,0.09317455,-0.01787302,-0.009965995,-0.3561849,-0.07616002,-0.07457851,-0.032851644,0.3070362,-0.21682453,-0.09633101,-0.14075866,-0.3451339,0.06582616,-0.082567535
413,content,0.010777658,-0.1641436,-0.08506313,-0.1293216,-0.021654813,-0.1314121,0.3313407,0.1287265,-0.14706296,0.10955917,-0.10908235,0.46924797,0.08229165,-0.44281167,-0.121771686,-0.5290495,0.08779862,-0.114266865,0.26300132,0.106606565,-0.05980281,0.30478066,0.17734766,-0.00726022,-0.08765048,0.3257926,-0.19051836,-0.18076076,0.10257038,0.11975685,-0.21054085,0.0166474,-0.004494414,-0.22782554,0.029470015,0.022698333,0.2267042,-0.29206157,0.27633744,-0.09013281,-0.103560664,-0.030302932,-0.09395814,0.3331619,-0.040072855,-0.10614066,0.003094893,0.08718922,0.04915723,-0.35668045,0.07042537,0.21435004,0.047355693,0.102065034,-0.2977116,-0.19616981,-0.28726548,0.21816696,-0.14022794,0.20067382
414,content,-0.14247157,-0.24669276,0.008592974,-0.4523289,-0.059948526,-0.5513528,0.0832746,-0.24372357,0.16035269,-0.071564265,-0.22064954,-0.20374665,0.30841875,0.0076698116,-0.17337118,-0.022304438,-0.15520844,0.14881042,-0.016480431,0.12669733,-0.1526262,0.021438686,0.08370082,0.10354338,0.2908001,0.2336622,0.15738757,-0.21361272,0.10801366,-0.13590547,0.18827668,-0.20026876,0.36809576,0.52609944,0.015569858,0.049459875,0.30802083,0.23567563,-0.06396323,-0.1764334,-0.15168244,0.03943731,-0.14667739,0.15862149,0.11694474,-0.22442456,-0.100850776,-0.08851935,0.007902162,0.07620661,0.12874945,0.19196492,0.15710603,-0.13218865,0.067247115,0.38627857,0.18234487,-0.0007076171,0.121107906,0.24036385
415,content,-0.0048165466,-0.08579698,-0.046653777,-0.06832576,-0.13550739,0.046025522,0.16396345,-0.041407473,0.07708912,0.052771006,-0.067815095,-0.20333427,-0.12332438,-0.2984468,-0.315269,0.22551028,-0.15765904,0.005469285,-0.16950104,-0.23542783,0.29824832,0.14263512,0.108055584,-0.20353082,-0.013690654,0.16301593,0.16599028,0.10417235,-0.24428616,0.009188425,0.08595224,0.35199097,0.45665133,-0.08489636,-0.21039246,0.06559662,0.14246947,-0.16927156,-0.09297667,0.031167176,-0.043372862,0.013820555,-0.029035402,0.1689112,-0.03696741,0.11962789,-0.13536084,-0.11026336,-0.14575064,-0.32406706,-0.20825876,0.12929343,-0.08915686,0.16960475,-0.007125714,0.21910307,-0.15158741,0.11115689,0.09448016,-0.118069485
416,content,0.12595451,0.17791978,-0.05566186,-0.018081028,0.04913901,0.012088216,-0.043041255,0.02285064,0.061793324,-0.15249805,0.14903992,0.05672621,-0.20840248,0.1481029,-0.038169574,0.07184175,-0.011156545,-0.054426175,-0.07724024,-0.10929503,-0.07835904,0.12323453,-0.12185647,0.007845628,-0.009596263,0.070390746,0.082913294,-0.03378616,-0.07703115,-0.02145695,0.048948705,0.106535494,-0.16307692,-0.018209849,0.012544156,0.0046379245,0.1676551,-0.1508338,-0.044635147,-0.054146342,0.07548933,-0.17437673,0.24801241,0.1511739,-0.08716869,0.077141106,0.015223782,0.13710499,0.014854048,-0.041085877,-0.12777825,-0.009866043,-0.06837262,-0.060704716,-0.070414215,-0.09812069,0.6021391,-0.02172613,0.0083338395,-0.031444434
417,content,0.05167064,-0.041319337,0.04400845,-0.23347211,0.25954646,0.035740644,-0.06635072,-0.12257307,0.013608066,-0.08971652,-0.14862923,0.027185174,-0.17258105,0.24676912,-0.035489857,-0.14463654,-0.10520406,-0.10831332,0.0888857,0.089416124,-0.14638917,-0.13852604,0.36333907,0.07965601,-0.22818519,0.4137838,0.05757513,-0.034828275,-0.056366086,-0.105718225,0.010873012,0.22105318,0.24761927,-0.044159476,0.051524546,0.12200597,-0.06530569,0.01783385,0.019820727,-0.21663739,-0.27380586,0.12828492,0.07021878,0.10773,0.0045874687,0.093505315,0.010287396,-0.13967805,0.22822194,0.12679331,-0.08985745,-0.07727506,0.09743564,-0.19903263,0.09310681,-0.09127092,-0.10801584,0.20426422,-0.2957537,0.07570641
418,content,-0.15925418,0.07602723,-0.007995452,0.04052126,0.19593205,0.10644731,-0.13661337,-0.12170795,-0.2080286,0.068712614,0.00012541255,0.024420084,0.0011928204,-0.043090917,-0.0053535323,0.12265565,-0.11659633,-0.04419828,0.09728943,0.12880161,0.1566264,0.16834076,0.22961968,-0.11277339,-0.063842535,0.18045577,0.3462158,-0.16500607,0.0029742604,-0.44082063,-0.20887607,0.013222537,0.14114252,0.2161582,0.09538408,0.1720796,-0.034086134,-0.07738655,-0.21309738,-0.090950646,-0.12946588,-0.38730013,-0.09834121,-0.10471775,0.21579182,0.08308529,0.14388888,-0.05288855,-0.018165417,0.122048266,-0.014279562,0.05738382,-0.13456535,0.103009224,-0.01959984,0.0036058873,-0.11718269,-0.09763023,0.030619293,0.11329859
419,content,-0.029122699,-0.17130286,-0.22772099,-0.14272171,-0.08164484,0.24132812,-0.050694864,0.010189547,0.1375144,0.047037356,0.07938789,-0.21363346,-0.081276044,-0.16008317,0.13339669,0.49325278,-0.28223917,-0.036321193,-0.11927127,0.21777475,0.23462567,-0.3951675,0.06813492,-0.003487597,-0.17076306,-0.099795915,0.23686306,0.060377277,0.011405058,-0.32239085,-0.030883837,0.19509149,0.05300529,-0.20652846,-0.18293867,-0.07519776,0.31009343,-0.33142567,-0.5271135,-0.060510907,0.23772345,-0.0075509483,-0.28029406,0.07240183,-0.044377454,0.4887005,0.19436239,-0.23415267,-0.16523682,0.18178442,0.0338938,0.19100386,0.2899152,-0.36135584,-0.05683176,0.054473545,-0.169846,-0.00025772545,0.32752624,0.09875952
420,content,0.2898437,-0.038624708,0.11318913,0.05080725,0.025293287,0.24165757,0.010887501,-0.13042958,0.27769563,-0.1123995,-0.20151575,-0.38552257,-0.11904636,-0.077074714,-0.13204555,-0.0929451,-0.065723985,-0.013919104,0.26356423,-0.07466312,-0.46363783,-0.04175912,-0.21802752,-0.065135404,0.059521545,0.49288073,-0.069066904,0.15145865,-0.23712833,0.3278588,-0.19952926,0.35437438,0.12677026,0.13574211,0.12416248,0.17484894,-0.14201525,-0.32300648,-0.014306157,0.25174505,-0.08169494,-0.11629289,-0.034934152,0.35893473,0.29833448,0.15773419,-0.023590788,0.034252595,-0.2087632,0.033576656,-0.2785371,-0.2832153,0.034849335,-0.01735468,-0.18611135,-0.067088194,-0.31268504,0.33582819,-0.17693849,-0.32815582
